virus,reference,hi
EPI417158,EPI617718,0.0
EPI417158,EPI2079749,2.8290598290598314
EPI417158,EPI326206,0.0
EPI417158,EPI319590,0.0
EPI417158,EPI309633,0.0
EPI417158,EPI316435,0.14728682170542484
EPI417158,EPI390473,0.0
EPI417158,EPI1853200,0.0
EPI399710,EPI1161425,0.687804878048782
EPI399710,EPI617718,0.687804878048782
EPI399710,EPI2079749,2.8290598290598314
EPI399710,EPI326206,0.0
EPI399710,EPI319590,0.88826815642458
EPI399710,EPI309633,0.5197368421052655
EPI399710,EPI316435,0.14728682170542484
EPI399710,EPI390473,0.0
EPI399710,EPI1853200,0.0
EPI425960,EPI1161425,0.343902439024391
EPI425960,EPI617718,0.343902439024391
EPI425960,EPI2079749,2.8290598290598314
EPI425960,EPI326206,0.371212121212122
EPI425960,EPI319590,0.44413407821229
EPI425960,EPI309633,0.25986842105263275
EPI425960,EPI316435,0.6472868217054248
EPI425960,EPI390473,0.0
EPI425960,EPI1853200,0.0
EPI426019,EPI1161425,1.687804878048782
EPI426019,EPI617718,1.687804878048782
EPI426019,EPI2079749,4.829059829059831
EPI426019,EPI326206,3.742424242424244
EPI426019,EPI319590,3.88826815642458
EPI426019,EPI309633,2.5197368421052655
EPI426019,EPI316435,4.147286821705425
EPI426019,EPI390473,1.4127906976744171
EPI426019,EPI1853200,1.4127906976744171
EPI417496,EPI1161425,0.0
EPI417496,EPI617718,0.0
EPI417496,EPI2079749,2.8290598290598314
EPI417496,EPI326206,0.0
EPI417496,EPI319590,0.0
EPI417496,EPI309633,0.0
EPI417496,EPI316435,0.0
EPI417496,EPI390473,0.0
EPI417496,EPI1853200,0.0
EPI425983,EPI1161425,1.687804878048782
EPI425983,EPI617718,1.687804878048782
EPI425983,EPI2079749,5.029059829059831
EPI425983,EPI326206,2.742424242424244
EPI425983,EPI319590,2.48826815642458
EPI425983,EPI309633,1.7197368421052655
EPI425983,EPI316435,3.747286821705424
EPI425983,EPI390473,1.1302325581395336
EPI425983,EPI1853200,1.1302325581395336
EPI426015,EPI1161425,0.0
EPI426015,EPI617718,0.0
EPI426015,EPI2079749,1.8290598290598314
EPI426015,EPI326206,0.0
EPI426015,EPI319590,0.0
EPI426015,EPI309633,0.0
EPI426015,EPI316435,0.14728682170542484
EPI426015,EPI390473,0.0
EPI426015,EPI1853200,0.0
EPI425985,EPI1161425,0.0
EPI425985,EPI617718,0.0
EPI425985,EPI2079749,2.8290598290598314
EPI425985,EPI326206,0.0
EPI425985,EPI319590,0.0
EPI425985,EPI309633,0.0
EPI425985,EPI316435,0.14728682170542484
EPI425985,EPI390473,0.0
EPI425985,EPI1853200,0.0
EPI433589,EPI1161425,0.1375609756097564
EPI433589,EPI617718,0.1375609756097564
EPI433589,EPI2079749,2.6290598290598313
EPI433589,EPI326206,0.0
EPI433589,EPI319590,0.355307262569832
EPI433589,EPI309633,0.1039473684210531
EPI433589,EPI316435,0.3178294573643399
EPI433589,EPI390473,0.0
EPI433589,EPI1853200,0.0
EPI425995,EPI1161425,0.0
EPI425995,EPI617718,0.0
EPI425995,EPI2079749,1.8290598290598314
EPI425995,EPI326206,0.0
EPI425995,EPI319590,0.0
EPI425995,EPI309633,0.0
EPI425995,EPI316435,0.0
EPI425995,EPI390473,0.0
EPI425995,EPI1853200,0.0
EPI425976,EPI1161425,1.687804878048782
EPI425976,EPI617718,1.687804878048782
EPI433365,EPI1161425,1.187804878048782
EPI433365,EPI617718,1.187804878048782
EPI425976,EPI2079749,3.8290598290598314
EPI433365,EPI2079749,3.3290598290598314
EPI425976,EPI326206,2.742424242424244
EPI433365,EPI326206,1.371212121212122
EPI425976,EPI319590,1.88826815642458
EPI433365,EPI319590,0.94413407821229
EPI425976,EPI309633,1.5197368421052655
EPI433365,EPI309633,0.7598684210526327
EPI425976,EPI316435,3.147286821705425
EPI433365,EPI316435,1.6472868217054248
EPI425976,EPI390473,0.4127906976744171
EPI425976,EPI1853200,0.4127906976744171
EPI433365,EPI390473,0.20639534883720856
EPI433365,EPI1853200,0.20639534883720856
EPI2195531,EPI2195531,0.0
EPI2195531,EPI685579,0.0
EPI2195531,EPI643276,0.0
EPI2195531,EPI859651,0.0
EPI2195531,EPI1381204,0.0
EPI2195531,EPI668427,0.0
EPI2195531,EPI1161425,0.0
EPI2195531,EPI617718,0.0
EPI2195531,EPI319590,0.88826815642458
EPI2195531,EPI390473,0.0
EPI2195531,EPI1853200,0.0
EPI2195531,EPI687827,0.07941176470588118
EPI466628,EPI1161425,0.3921068959154619
EPI466628,EPI617718,0.3921068959154619
EPI498431,EPI1161425,0.3921068959154619
EPI498431,EPI617718,0.3921068959154619
EPI466626,EPI1161425,0.3921068959154619
EPI466626,EPI617718,0.3921068959154619
EPI466628,EPI2079749,2.039586144849304
EPI498431,EPI2079749,2.039586144849304
EPI466626,EPI2079749,2.039586144849304
EPI466628,EPI319590,0.3496458892359122
EPI498431,EPI319590,0.3496458892359122
EPI466626,EPI319590,0.3496458892359122
EPI466628,EPI309633,0.33738780089759324
EPI498431,EPI309633,0.33738780089759324
EPI466626,EPI309633,0.33738780089759324
EPI466628,EPI316435,0.4831672203765205
EPI498431,EPI316435,0.4831672203765205
EPI466626,EPI316435,0.4831672203765205
EPI466628,EPI390473,0.02529298663248447
EPI466628,EPI1853200,0.02529298663248447
EPI498431,EPI390473,0.02529298663248447
EPI498431,EPI1853200,0.02529298663248447
EPI466626,EPI390473,0.02529298663248447
EPI466626,EPI1853200,0.02529298663248447
EPI466628,EPI466628,0.0
EPI466628,EPI498431,0.0
EPI466628,EPI466626,0.0
EPI498431,EPI466628,0.0
EPI498431,EPI498431,0.0
EPI498431,EPI466626,0.0
EPI466626,EPI466628,0.0
EPI466626,EPI498431,0.0
EPI466626,EPI466626,0.0
EPI466628,EPI687827,0.6334988540870885
EPI498431,EPI687827,0.6334988540870885
EPI466626,EPI687827,0.6334988540870885
EPI466628,EPI685579,0.3121693121693099
EPI466628,EPI643276,0.3121693121693099
EPI466628,EPI859651,0.3121693121693099
EPI466628,EPI1381204,0.3121693121693099
EPI466628,EPI668427,0.3121693121693099
EPI498431,EPI685579,0.3121693121693099
EPI498431,EPI643276,0.3121693121693099
EPI498431,EPI859651,0.3121693121693099
EPI498431,EPI1381204,0.3121693121693099
EPI498431,EPI668427,0.3121693121693099
EPI466626,EPI685579,0.3121693121693099
EPI466626,EPI643276,0.3121693121693099
EPI466626,EPI859651,0.3121693121693099
EPI466626,EPI1381204,0.3121693121693099
EPI466626,EPI668427,0.3121693121693099
EPI466628,EPI642552,1.3561643835616444
EPI498431,EPI642552,1.3561643835616444
EPI466626,EPI642552,1.3561643835616444
EPI466628,EPI724872,1.0
EPI498431,EPI724872,1.0
EPI466626,EPI724872,1.0
EPI466628,EPI706976,1.0
EPI498431,EPI706976,1.0
EPI466626,EPI706976,1.0
EPI466628,EPI326206,0.168087121212122
EPI498431,EPI326206,0.168087121212122
EPI466626,EPI326206,0.168087121212122
EPI466628,EPI457503,1.0
EPI466628,EPI457507,1.0
EPI466628,EPI468082,1.0
EPI498431,EPI457503,1.0
EPI498431,EPI457507,1.0
EPI498431,EPI468082,1.0
EPI466626,EPI457503,1.0
EPI466626,EPI457507,1.0
EPI466626,EPI468082,1.0
EPI562800,EPI2079749,2.323126526251528
EPI562800,EPI466628,0.1154665449427518
EPI562800,EPI498431,0.1154665449427518
EPI562800,EPI466626,0.1154665449427518
EPI672704,EPI1161425,1.687804878048782
EPI672704,EPI617718,1.687804878048782
EPI672704,EPI2079749,3.8290598290598314
EPI672704,EPI319590,0.88826815642458
EPI672704,EPI309633,1.5197368421052655
EPI672704,EPI316435,1.1472868217054248
EPI672704,EPI390473,0.4127906976744171
EPI672704,EPI1853200,0.4127906976744171
EPI672704,EPI466628,0.6692913385826778
EPI672704,EPI498431,0.6692913385826778
EPI672704,EPI466626,0.6692913385826778
EPI643276,EPI1161425,0.30726378075068267
EPI643276,EPI617718,0.30726378075068267
EPI643276,EPI2079749,2.8681544792655917
EPI643276,EPI319590,0.24586591207358618
EPI643276,EPI309633,0.6866441652828937
EPI643276,EPI316435,0.47060247572180974
EPI643276,EPI390473,0.024631543688391145
EPI643276,EPI1853200,0.024631543688391145
EPI643276,EPI466628,0.1433124056557921
EPI643276,EPI498431,0.1433124056557921
EPI643276,EPI466626,0.1433124056557921
EPI678124,EPI1161425,2.687804878048782
EPI678124,EPI617718,2.687804878048782
EPI678124,EPI2079749,3.8290598290598314
EPI678124,EPI319590,0.88826815642458
EPI678124,EPI309633,1.5197368421052655
EPI678124,EPI316435,1.1472868217054248
EPI678124,EPI390473,0.4127906976744171
EPI678124,EPI1853200,0.4127906976744171
EPI678124,EPI466628,0.6692913385826778
EPI678124,EPI498431,0.6692913385826778
EPI678124,EPI466626,0.6692913385826778
EPI643220,EPI1161425,1.687804878048782
EPI643220,EPI617718,1.687804878048782
EPI643220,EPI2079749,3.8290598290598314
EPI643220,EPI319590,0.0
EPI643220,EPI309633,0.5197368421052655
EPI643220,EPI316435,0.14728682170542484
EPI643220,EPI390473,0.0
EPI643220,EPI1853200,0.0
EPI643220,EPI466628,0.0
EPI643220,EPI498431,0.0
EPI643220,EPI466626,0.0
EPI643424,EPI1161425,1.0211382113821152
EPI643424,EPI617718,1.0211382113821152
EPI643424,EPI2079749,3.495726495726498
EPI643424,EPI319590,0.88826815642458
EPI643424,EPI309633,0.5197368421052655
EPI643424,EPI316435,1.1472868217054248
EPI643424,EPI390473,0.0
EPI643424,EPI1853200,0.0
EPI643424,EPI466628,0.0
EPI643424,EPI498431,0.0
EPI643424,EPI466626,0.0
EPI623866,EPI1161425,0.0
EPI623866,EPI617718,0.0
EPI623866,EPI2079749,1.8290598290598314
EPI623866,EPI319590,0.0
EPI623866,EPI309633,0.0
EPI623866,EPI316435,0.14728682170542484
EPI623866,EPI390473,0.0
EPI623866,EPI1853200,0.0
EPI623866,EPI466628,0.0
EPI623866,EPI498431,0.0
EPI623866,EPI466626,0.0
EPI587774,EPI1161425,0.5620755619320907
EPI587774,EPI617718,0.5620755619320907
EPI587774,EPI2079749,2.946706887883361
EPI587774,EPI319590,0.2465494577719353
EPI587774,EPI309633,0.572755417956658
EPI587774,EPI316435,0.6082991336069299
EPI587774,EPI390473,0.06070451436388487
EPI587774,EPI1853200,0.06070451436388487
EPI587774,EPI466628,0.27535896248263103
EPI587774,EPI498431,0.27535896248263103
EPI587774,EPI466626,0.27535896248263103
EPI650072,EPI1161425,0.0
EPI650072,EPI617718,0.0
EPI629835,EPI1161425,0.0
EPI629835,EPI617718,0.0
EPI645957,EPI1161425,0.0
EPI645957,EPI617718,0.0
EPI746406,EPI1161425,0.0
EPI746406,EPI617718,0.0
EPI650072,EPI2079749,2.8290598290598314
EPI629835,EPI2079749,2.8290598290598314
EPI645957,EPI2079749,2.8290598290598314
EPI746406,EPI2079749,2.8290598290598314
EPI650072,EPI319590,0.0
EPI629835,EPI319590,0.0
EPI645957,EPI319590,0.0
EPI746406,EPI319590,0.0
EPI650072,EPI309633,0.5197368421052655
EPI629835,EPI309633,0.5197368421052655
EPI645957,EPI309633,0.5197368421052655
EPI746406,EPI309633,0.5197368421052655
EPI650072,EPI316435,0.14728682170542484
EPI629835,EPI316435,0.14728682170542484
EPI645957,EPI316435,0.14728682170542484
EPI746406,EPI316435,0.14728682170542484
EPI650072,EPI390473,0.0
EPI650072,EPI1853200,0.0
EPI629835,EPI390473,0.0
EPI629835,EPI1853200,0.0
EPI645957,EPI390473,0.0
EPI645957,EPI1853200,0.0
EPI746406,EPI390473,0.0
EPI746406,EPI1853200,0.0
EPI650072,EPI466628,0.0
EPI650072,EPI498431,0.0
EPI650072,EPI466626,0.0
EPI629835,EPI466628,0.0
EPI629835,EPI498431,0.0
EPI629835,EPI466626,0.0
EPI645957,EPI466628,0.0
EPI645957,EPI498431,0.0
EPI645957,EPI466626,0.0
EPI746406,EPI466628,0.0
EPI746406,EPI498431,0.0
EPI746406,EPI466626,0.0
EPI623871,EPI1161425,0.0
EPI623871,EPI617718,0.0
EPI623871,EPI2079749,2.8290598290598314
EPI623871,EPI319590,0.0
EPI623871,EPI309633,0.0
EPI623871,EPI316435,0.14728682170542484
EPI623871,EPI390473,0.0
EPI623871,EPI1853200,0.0
EPI623871,EPI466628,0.0
EPI623871,EPI498431,0.0
EPI623871,EPI466626,0.0
EPI672522,EPI1161425,0.0
EPI672522,EPI617718,0.0
EPI624456,EPI1161425,0.0
EPI624456,EPI617718,0.0
EPI672522,EPI2079749,1.8290598290598314
EPI624456,EPI2079749,1.8290598290598314
EPI672522,EPI319590,0.0
EPI624456,EPI319590,0.0
EPI672522,EPI309633,0.0
EPI624456,EPI309633,0.0
EPI672522,EPI316435,0.0
EPI624456,EPI316435,0.0
EPI672522,EPI390473,0.0
EPI672522,EPI1853200,0.0
EPI624456,EPI390473,0.0
EPI624456,EPI1853200,0.0
EPI672522,EPI466628,0.0
EPI672522,EPI498431,0.0
EPI672522,EPI466626,0.0
EPI624456,EPI466628,0.0
EPI624456,EPI498431,0.0
EPI624456,EPI466626,0.0
EPI623879,EPI1161425,0.0
EPI623879,EPI617718,0.0
EPI623879,EPI2079749,1.8290598290598314
EPI623879,EPI319590,0.0
EPI623879,EPI309633,0.0
EPI623879,EPI316435,0.0
EPI623879,EPI390473,0.0
EPI623879,EPI1853200,0.0
EPI623879,EPI466628,0.0
EPI623879,EPI498431,0.0
EPI623879,EPI466626,0.0
EPI624465,EPI1161425,0.0
EPI624465,EPI617718,0.0
EPI624465,EPI2079749,2.4290598290598315
EPI624465,EPI319590,0.0
EPI624465,EPI309633,0.0
EPI624465,EPI316435,0.14728682170542484
EPI624465,EPI390473,0.0
EPI624465,EPI1853200,0.0
EPI624465,EPI466628,0.0
EPI624465,EPI498431,0.0
EPI624465,EPI466626,0.0
EPI585072,EPI1161425,0.0
EPI585072,EPI617718,0.0
EPI585072,EPI2079749,1.8290598290598314
EPI585072,EPI319590,0.0
EPI585072,EPI309633,0.0
EPI585072,EPI316435,0.0
EPI585072,EPI390473,0.0
EPI585072,EPI1853200,0.0
EPI585072,EPI466628,0.0
EPI585072,EPI498431,0.0
EPI585072,EPI466626,0.0
EPI645937,EPI1161425,0.0
EPI645937,EPI617718,0.0
EPI645937,EPI2079749,2.8290598290598314
EPI645937,EPI319590,0.0
EPI645937,EPI309633,0.5197368421052655
EPI645937,EPI316435,0.14728682170542484
EPI645937,EPI390473,0.0
EPI645937,EPI1853200,0.0
EPI645937,EPI466628,0.0
EPI645937,EPI498431,0.0
EPI645937,EPI466626,0.0
EPI613101,EPI1161425,0.12896341463414662
EPI613101,EPI617718,0.12896341463414662
EPI613101,EPI2079749,2.0165598290598314
EPI613101,EPI319590,0.0
EPI613101,EPI309633,0.0
EPI613101,EPI316435,0.04602713178294526
EPI613101,EPI390473,0.0
EPI613101,EPI1853200,0.0
EPI613101,EPI466628,0.0
EPI613101,EPI498431,0.0
EPI613101,EPI466626,0.0
EPI621877,EPI1161425,0.0
EPI621877,EPI617718,0.0
EPI621877,EPI2079749,2.3290598290598314
EPI621877,EPI319590,0.0
EPI621877,EPI309633,0.12993421052631637
EPI621877,EPI316435,0.14728682170542484
EPI621877,EPI390473,0.0
EPI621877,EPI1853200,0.0
EPI621877,EPI466628,0.0
EPI621877,EPI498431,0.0
EPI621877,EPI466626,0.0
EPI645947,EPI1161425,0.0
EPI645947,EPI617718,0.0
EPI645947,EPI2079749,2.8290598290598314
EPI645947,EPI319590,0.0
EPI645947,EPI309633,0.5197368421052655
EPI645947,EPI316435,0.14728682170542484
EPI645947,EPI390473,0.0
EPI645947,EPI1853200,0.0
EPI645947,EPI466628,0.0
EPI645947,EPI498431,0.0
EPI645947,EPI466626,0.0
EPI625972,EPI1161425,0.187804878048782
EPI625972,EPI617718,0.187804878048782
EPI625972,EPI2079749,2.8290598290598314
EPI625972,EPI319590,0.0
EPI625972,EPI309633,1.0197368421052655
EPI625972,EPI316435,0.6472868217054248
EPI625972,EPI390473,0.0
EPI625972,EPI1853200,0.0
EPI625972,EPI466628,0.16929133858267775
EPI625972,EPI498431,0.16929133858267775
EPI625972,EPI466626,0.16929133858267775
EPI645951,EPI1161425,0.687804878048782
EPI645951,EPI617718,0.687804878048782
EPI645951,EPI2079749,2.8290598290598314
EPI645951,EPI319590,0.0
EPI645951,EPI309633,0.5197368421052655
EPI645951,EPI316435,0.14728682170542484
EPI645951,EPI390473,0.0
EPI645951,EPI1853200,0.0
EPI645951,EPI466628,0.0
EPI645951,EPI498431,0.0
EPI645951,EPI466626,0.0
EPI630785,EPI1161425,0.687804878048782
EPI630785,EPI617718,0.687804878048782
EPI630785,EPI2079749,2.8290598290598314
EPI630785,EPI319590,0.0
EPI630785,EPI309633,0.5197368421052655
EPI630785,EPI316435,0.14728682170542484
EPI630785,EPI390473,0.0
EPI630785,EPI1853200,0.0
EPI630785,EPI466628,0.0
EPI630785,EPI498431,0.0
EPI630785,EPI466626,0.0
EPI645953,EPI1161425,0.0
EPI645953,EPI617718,0.0
EPI645953,EPI2079749,2.8290598290598314
EPI645953,EPI319590,0.0
EPI645953,EPI309633,0.5197368421052655
EPI645953,EPI316435,0.14728682170542484
EPI645953,EPI390473,0.0
EPI645953,EPI1853200,0.0
EPI645953,EPI466628,0.0
EPI645953,EPI498431,0.0
EPI645953,EPI466626,0.0
EPI645955,EPI1161425,0.0
EPI645955,EPI617718,0.0
EPI645955,EPI2079749,2.3290598290598314
EPI645955,EPI319590,0.0
EPI645955,EPI309633,0.019736842105265495
EPI645955,EPI316435,0.0
EPI645955,EPI390473,0.0
EPI645955,EPI1853200,0.0
EPI645955,EPI466628,0.0
EPI645955,EPI498431,0.0
EPI645955,EPI466626,0.0
EPI571782,EPI1161425,0.687804878048782
EPI571782,EPI617718,0.687804878048782
EPI571782,EPI2079749,2.8290598290598314
EPI571782,EPI319590,0.0
EPI571782,EPI309633,0.5197368421052655
EPI571782,EPI316435,1.1472868217054248
EPI571782,EPI390473,0.0
EPI571782,EPI1853200,0.0
EPI571782,EPI466628,0.6692913385826778
EPI571782,EPI498431,0.6692913385826778
EPI571782,EPI466626,0.6692913385826778
EPI687827,EPI1161425,0.0
EPI687827,EPI617718,0.0
EPI687827,EPI2079749,2.1862026862026855
EPI687827,EPI319590,0.3982681564245798
EPI687827,EPI309633,0.6185022742040314
EPI687827,EPI316435,0.0
EPI687827,EPI390473,0.0
EPI687827,EPI1853200,0.0
EPI687827,EPI466628,0.0
EPI687827,EPI498431,0.0
EPI687827,EPI466626,0.0
EPI687827,EPI687827,0.0
EPI687827,EPI685579,0.09774436090225258
EPI687827,EPI643276,0.09774436090225258
EPI687827,EPI859651,0.09774436090225258
EPI687827,EPI1381204,0.09774436090225258
EPI687827,EPI668427,0.09774436090225258
EPI687827,EPI642552,0.12328767123287676
EPI687827,EPI2195531,0.2678018575851411
EPI687827,EPI724872,0.0
EPI687827,EPI706976,0.0
EPI643276,EPI687827,0.08871325922427982
EPI709622,EPI1161425,0.22926829268292734
EPI709622,EPI617718,0.22926829268292734
EPI709622,EPI2079749,3.162393162393165
EPI709622,EPI319590,0.0
EPI709622,EPI309633,0.8530701754385989
EPI709622,EPI316435,0.48062015503875816
EPI709622,EPI390473,0.0
EPI709622,EPI1853200,0.0
EPI709622,EPI466628,0.056430446194225915
EPI709622,EPI498431,0.056430446194225915
EPI709622,EPI466626,0.056430446194225915
EPI709622,EPI687827,0.10294117647058816
EPI700809,EPI1161425,0.687804878048782
EPI700809,EPI617718,0.687804878048782
EPI700809,EPI2079749,2.8290598290598314
EPI700809,EPI319590,0.0
EPI700809,EPI309633,0.5197368421052655
EPI700809,EPI316435,1.1472868217054248
EPI700809,EPI390473,0.0
EPI700809,EPI1853200,0.0
EPI700809,EPI466628,0.0
EPI700809,EPI498431,0.0
EPI700809,EPI466626,0.0
EPI700809,EPI687827,0.0
EPI717675,EPI1161425,0.843902439024391
EPI717675,EPI617718,0.843902439024391
EPI717675,EPI2079749,3.3290598290598314
EPI717675,EPI319590,0.44413407821229
EPI717675,EPI309633,1.0197368421052655
EPI717675,EPI316435,0.6472868217054248
EPI717675,EPI390473,0.20639534883720856
EPI717675,EPI1853200,0.20639534883720856
EPI717675,EPI466628,0.3346456692913389
EPI717675,EPI498431,0.3346456692913389
EPI717675,EPI466626,0.3346456692913389
EPI717675,EPI687827,0.15441176470588225
EPI686711,EPI1161425,1.687804878048782
EPI686711,EPI617718,1.687804878048782
EPI686711,EPI2079749,3.8290598290598314
EPI686711,EPI319590,0.88826815642458
EPI686711,EPI309633,1.5197368421052655
EPI686711,EPI316435,1.1472868217054248
EPI686711,EPI390473,0.4127906976744171
EPI686711,EPI1853200,0.4127906976744171
EPI686711,EPI466628,0.6692913385826778
EPI686711,EPI498431,0.6692913385826778
EPI686711,EPI466626,0.6692913385826778
EPI686711,EPI687827,0.3088235294117645
EPI696166,EPI1161425,0.687804878048782
EPI696166,EPI617718,0.687804878048782
EPI696166,EPI2079749,2.8290598290598314
EPI696166,EPI319590,0.0
EPI696166,EPI309633,0.5197368421052655
EPI696166,EPI316435,1.1472868217054248
EPI696166,EPI390473,0.0
EPI696166,EPI1853200,0.0
EPI696166,EPI466628,0.0
EPI696166,EPI498431,0.0
EPI696166,EPI466626,0.0
EPI696166,EPI687827,0.0
EPI642552,EPI1161425,0.6891056910569112
EPI642552,EPI617718,0.6891056910569112
EPI642552,EPI2079749,2.73815073815074
EPI642552,EPI319590,0.20284790792927543
EPI642552,EPI309633,0.7943553601448358
EPI642552,EPI316435,0.3504953778551574
EPI642552,EPI390473,0.037526427061310645
EPI642552,EPI1853200,0.037526427061310645
EPI642552,EPI466628,0.16723703434953582
EPI642552,EPI498431,0.16723703434953582
EPI642552,EPI466626,0.16723703434953582
EPI642552,EPI687827,0.15441176470588225
EPI717704,EPI1161425,0.687804878048782
EPI717704,EPI617718,0.687804878048782
EPI717704,EPI2079749,2.8290598290598314
EPI717704,EPI319590,0.0
EPI717704,EPI309633,0.5197368421052655
EPI717704,EPI316435,0.14728682170542484
EPI717704,EPI390473,0.0
EPI717704,EPI1853200,0.0
EPI717704,EPI466628,0.0
EPI717704,EPI498431,0.0
EPI717704,EPI466626,0.0
EPI717704,EPI687827,0.0
EPI696174,EPI1161425,0.0
EPI696174,EPI617718,0.0
EPI696174,EPI2079749,2.8290598290598314
EPI696174,EPI319590,0.0
EPI696174,EPI309633,0.5197368421052655
EPI696174,EPI316435,0.14728682170542484
EPI696174,EPI390473,0.0
EPI696174,EPI1853200,0.0
EPI696174,EPI466628,0.0
EPI696174,EPI498431,0.0
EPI696174,EPI466626,0.0
EPI696174,EPI687827,0.0
EPI696190,EPI1161425,0.2344512195121955
EPI696190,EPI617718,0.2344512195121955
EPI696190,EPI2079749,2.8498931623931645
EPI696190,EPI319590,0.30883379888268125
EPI696190,EPI309633,0.6872944078947387
EPI696190,EPI316435,0.4459786821705412
EPI696190,EPI390473,0.044149709302325535
EPI696190,EPI1853200,0.044149709302325535
EPI696190,EPI466628,0.17765748031496076
EPI696190,EPI498431,0.17765748031496076
EPI696190,EPI466626,0.17765748031496076
EPI696190,EPI687827,0.09880514705882348
EPI717716,EPI1161425,0.0
EPI717716,EPI617718,0.0
EPI717716,EPI2079749,2.8290598290598314
EPI717716,EPI319590,0.0
EPI717716,EPI309633,0.5197368421052655
EPI717716,EPI316435,0.14728682170542484
EPI717716,EPI390473,0.0
EPI717716,EPI1853200,0.0
EPI717716,EPI466628,0.0
EPI717716,EPI498431,0.0
EPI717716,EPI466626,0.0
EPI717716,EPI687827,0.0
EPI696222,EPI1161425,0.0
EPI696222,EPI617718,0.0
EPI696222,EPI2079749,2.495726495726498
EPI696222,EPI319590,0.0
EPI696222,EPI309633,0.346491228070177
EPI696222,EPI316435,0.20930232558139433
EPI696222,EPI390473,0.0
EPI696222,EPI1853200,0.0
EPI696222,EPI466628,0.0
EPI696222,EPI498431,0.0
EPI696222,EPI466626,0.0
EPI696222,EPI687827,0.06862745098039211
EPI717752,EPI1161425,1.687804878048782
EPI717752,EPI617718,1.687804878048782
EPI717752,EPI2079749,3.8290598290598314
EPI717752,EPI319590,0.88826815642458
EPI717752,EPI309633,1.5197368421052655
EPI717752,EPI316435,2.147286821705425
EPI717752,EPI390473,0.4127906976744171
EPI717752,EPI1853200,0.4127906976744171
EPI717752,EPI466628,0.6692913385826778
EPI717752,EPI498431,0.6692913385826778
EPI717752,EPI466626,0.6692913385826778
EPI717752,EPI687827,0.3088235294117645
EPI696198,EPI1161425,0.1375609756097564
EPI696198,EPI617718,0.1375609756097564
EPI696198,EPI2079749,3.0290598290598316
EPI696198,EPI319590,0.355307262569832
