virus,reference,hi
EPI536354,EPI530679,0.0
EPI536354,EPI586293,0.16666666666666696
EPI515199,EPI1868486,4.190839694656488
EPI515199,EPI1868485,4.190839694656488
EPI515199,EPI301762,1.1515151515151523
EPI515199,EPI318272,1.1515151515151523
EPI515199,EPI319241,3.8235294117647065
EPI515199,EPI326342,3.8235294117647065
EPI515199,EPI309763,3.8235294117647065
EPI515199,EPI302233,3.8235294117647065
EPI515199,EPI302327,3.8235294117647065
EPI515199,EPI349106,1.6837209302325604
EPI515199,EPI2420071,1.6837209302325604
EPI515199,EPI349103,1.6837209302325604
EPI515199,EPI1868550,1.6837209302325604
EPI515199,EPI353906,1.6837209302325604
EPI515199,EPI358028,4.426829268292685
EPI515199,EPI391247,4.426829268292684
EPI515199,EPI1868551,4.426829268292684
EPI515199,EPI460558,1.5333333333333368
EPI515199,EPI426061,3.2705882352941185
EPI515199,EPI507043,3.22727272727273
EPI515199,EPI407150,3.22727272727273
EPI492745,EPI540526,0.26433691756272415
EPI492745,EPI888883,0.26433691756272415
EPI492745,EPI1868552,0.26433691756272415
EPI608068,EPI426061,2.2705882352941185
EPI608068,EPI466802,1.6290322580645158
EPI608068,EPI508254,0.09770114942528707
EPI608068,EPI515296,0.09770114942528707
EPI608068,EPI530677,0.09770114942528707
EPI608068,EPI530679,0.09770114942528707
EPI608068,EPI586293,0.6741711469534051
EPI608068,EPI540526,0.6905615292712067
EPI608068,EPI888883,0.6905615292712068
EPI608068,EPI1868552,0.6905615292712067
EPI539846,EPI1868486,2.190839694656489
EPI539846,EPI1868485,2.190839694656489
EPI539846,EPI349106,0.6837209302325604
EPI539846,EPI2420071,0.6837209302325604
EPI539846,EPI349103,0.6837209302325604
EPI539846,EPI1868550,0.6837209302325604
EPI539846,EPI353906,0.6837209302325604
EPI539846,EPI358028,2.9268292682926838
EPI539846,EPI391247,2.9268292682926838
EPI539846,EPI1868551,2.9268292682926838
EPI539846,EPI460558,0.0
EPI539846,EPI426061,1.2705882352941185
EPI539846,EPI466802,1.129032258064516
EPI539846,EPI508254,0.0
EPI539846,EPI515296,0.0
EPI539846,EPI530677,0.0
EPI539846,EPI530679,0.0
EPI539846,EPI586293,0.07467144563918786
EPI539846,EPI540526,0.0286738351254483
EPI539846,EPI888883,0.0286738351254483
EPI539846,EPI1868552,0.0286738351254483
EPI539844,EPI1868486,3.190839694656489
EPI539844,EPI1868485,3.190839694656489
EPI539844,EPI349106,0.6837209302325604
EPI539844,EPI2420071,0.6837209302325604
EPI539844,EPI349103,0.6837209302325604
EPI539844,EPI1868550,0.6837209302325604
EPI539844,EPI353906,0.6837209302325604
EPI539844,EPI358028,2.9268292682926838
EPI539844,EPI391247,2.9268292682926838
EPI539844,EPI1868551,2.9268292682926838
EPI539844,EPI460558,0.0
EPI539844,EPI426061,1.2705882352941185
EPI539844,EPI466802,1.129032258064516
EPI539844,EPI508254,0.0
EPI539844,EPI515296,0.0
EPI539844,EPI530677,0.0
EPI539844,EPI530679,0.0
EPI539844,EPI586293,0.6857825567502989
EPI539844,EPI540526,1.0286738351254483
EPI539844,EPI888883,1.0286738351254483
EPI539844,EPI1868552,1.0286738351254483
EPI539850,EPI1868486,2.190839694656489
EPI539850,EPI1868485,2.190839694656489
EPI539850,EPI349106,0.0
EPI539850,EPI2420071,0.0
EPI539850,EPI349103,0.0
EPI539850,EPI1868550,0.0
EPI539850,EPI353906,0.0
EPI539850,EPI358028,2.9268292682926838
EPI539850,EPI391247,2.9268292682926838
EPI539850,EPI1868551,2.9268292682926838
EPI539850,EPI460558,0.0
EPI539850,EPI426061,1.2705882352941185
EPI539850,EPI466802,0.12903225806451601
EPI539850,EPI508254,0.0
EPI539850,EPI515296,0.0
EPI539850,EPI530677,0.0
EPI539850,EPI530679,0.0
EPI539850,EPI586293,0.0
EPI539850,EPI540526,0.0
EPI539850,EPI888883,0.0
EPI539850,EPI1868552,0.0
EPI530643,EPI1868486,4.190839694656488
EPI530643,EPI1868485,4.190839694656488
EPI530643,EPI301762,1.1515151515151523
EPI530643,EPI318272,1.1515151515151523
EPI530643,EPI319241,4.8235294117647065
EPI530643,EPI326342,4.8235294117647065
EPI530643,EPI309763,4.8235294117647065
EPI530643,EPI302233,4.8235294117647065
EPI530643,EPI302327,4.8235294117647065
EPI530643,EPI349106,0.6837209302325604
EPI530643,EPI2420071,0.6837209302325604
EPI530643,EPI349103,0.6837209302325604
EPI530643,EPI1868550,0.6837209302325604
EPI530643,EPI353906,0.6837209302325604
EPI530643,EPI358028,5.926829268292683
EPI530643,EPI391247,5.926829268292683
EPI530643,EPI1868551,5.926829268292683
EPI530643,EPI460558,1.5333333333333368
EPI530643,EPI426061,4.2705882352941185
EPI530643,EPI507043,3.22727272727273
EPI530643,EPI407150,3.22727272727273
EPI530601,EPI301762,0.15151515151515227
EPI530601,EPI318272,0.15151515151515227
EPI530601,EPI319241,3.8235294117647065
EPI530601,EPI326342,3.8235294117647065
EPI530601,EPI309763,3.8235294117647065
EPI530601,EPI302233,3.8235294117647065
EPI530601,EPI302327,3.8235294117647065
EPI530693,EPI1868486,4.190839694656488
EPI530693,EPI1868485,4.190839694656488
EPI530693,EPI301762,0.15151515151515227
EPI530693,EPI318272,0.15151515151515227
EPI530693,EPI319241,3.8235294117647065
EPI530693,EPI326342,3.8235294117647065
EPI530693,EPI309763,3.8235294117647065
EPI530693,EPI302233,3.8235294117647065
EPI530693,EPI302327,3.8235294117647065
EPI530693,EPI349106,0.0
EPI530693,EPI2420071,0.0
EPI530693,EPI349103,0.0
EPI530693,EPI1868550,0.0
EPI530693,EPI353906,0.0
EPI530693,EPI358028,4.926829268292685
EPI530693,EPI391247,4.926829268292684
EPI530693,EPI1868551,4.926829268292684
EPI530693,EPI460558,1.5333333333333368
EPI530693,EPI426061,2.2705882352941185
EPI530693,EPI507043,3.22727272727273
EPI530693,EPI407150,3.22727272727273
EPI1090050,EPI1090050,0.0
EPI573605,EPI1868486,4.190839694656488
EPI573605,EPI1868485,4.190839694656488
EPI573605,EPI349106,3.6837209302325595
EPI573605,EPI2420071,3.6837209302325595
EPI573605,EPI349103,3.68372093023256
EPI573605,EPI1868550,3.6837209302325595
EPI573605,EPI353906,3.6837209302325595
EPI573605,EPI358028,5.926829268292683
EPI573605,EPI391247,5.926829268292683
EPI573605,EPI1868551,5.926829268292683
EPI573605,EPI460558,2.5333333333333368
EPI573605,EPI572205,4.000000000000002
EPI573605,EPI426061,5.270588235294118
EPI573605,EPI466802,3.129032258064515
EPI573605,EPI508254,0.0
EPI573605,EPI515296,0.0
EPI573605,EPI530677,0.0
EPI573605,EPI530679,0.0
EPI573605,EPI586293,0.7413381123058546
EPI573605,EPI540526,1.0286738351254483
EPI573605,EPI888883,1.0286738351254483
EPI573605,EPI1868552,1.0286738351254483
EPI573605,EPI1090050,2.999999999999999
EPI536289,EPI1868486,3.190839694656489
EPI536289,EPI1868485,3.190839694656489
EPI536289,EPI349106,1.6837209302325604
EPI536289,EPI2420071,1.6837209302325604
EPI536289,EPI349103,1.6837209302325604
EPI536289,EPI1868550,1.6837209302325604
EPI536289,EPI353906,1.6837209302325604
EPI536289,EPI358028,3.926829268292684
EPI536289,EPI391247,3.9268292682926838
EPI536289,EPI1868551,3.9268292682926838
EPI536289,EPI460558,1.5333333333333368
EPI536289,EPI572205,3.0000000000000018
EPI536289,EPI426061,3.2705882352941185
EPI536289,EPI466802,2.129032258064516
EPI536289,EPI508254,0.0
EPI536289,EPI515296,0.0
EPI536289,EPI530677,0.0
EPI536289,EPI530679,0.0
EPI536289,EPI586293,0.16666666666666696
EPI536291,EPI1868486,3.190839694656489
EPI536291,EPI1868485,3.190839694656489
EPI536291,EPI349106,0.6837209302325604
EPI536291,EPI2420071,0.6837209302325604
EPI536291,EPI349103,0.6837209302325604
EPI536291,EPI1868550,0.6837209302325604
EPI536291,EPI353906,0.6837209302325604
EPI536291,EPI358028,3.926829268292684
EPI536291,EPI391247,3.9268292682926838
EPI536291,EPI1868551,3.9268292682926838
EPI536291,EPI460558,0.5333333333333368
EPI536291,EPI572205,2.0000000000000018
EPI536291,EPI426061,2.2705882352941185
EPI536291,EPI466802,2.129032258064516
EPI536291,EPI508254,0.0
EPI536291,EPI515296,0.0
EPI536291,EPI530677,0.0
EPI536291,EPI530679,0.0
EPI536291,EPI586293,0.16666666666666696
EPI536322,EPI1868486,2.190839694656489
EPI536322,EPI1868485,2.190839694656489
EPI536322,EPI349106,1.6837209302325604
EPI536322,EPI2420071,1.6837209302325604
EPI536322,EPI349103,1.6837209302325604
EPI536322,EPI1868550,1.6837209302325604
EPI536322,EPI353906,1.6837209302325604
EPI536322,EPI358028,3.926829268292684
EPI536322,EPI391247,3.926829268292684
EPI536322,EPI1868551,3.9268292682926838
EPI536322,EPI460558,1.5333333333333368
EPI536322,EPI572205,3.0000000000000018
EPI536322,EPI426061,3.2705882352941185
EPI536322,EPI466802,2.129032258064516
EPI536322,EPI508254,0.0
EPI536322,EPI515296,0.0
EPI536322,EPI530677,0.0
EPI536322,EPI530679,0.0
EPI536322,EPI586293,0.16666666666666696
EPI515177,EPI1868486,4.190839694656488
EPI515177,EPI1868485,4.190839694656488
EPI515177,EPI301762,2.1515151515151523
EPI515177,EPI318272,2.1515151515151523
EPI515177,EPI319241,5.823529411764706
EPI515177,EPI326342,5.823529411764706
EPI515177,EPI309763,5.823529411764706
EPI515177,EPI302233,5.823529411764706
EPI515177,EPI302327,5.823529411764706
EPI515177,EPI349106,1.6837209302325604
EPI515177,EPI2420071,1.6837209302325604
EPI515177,EPI349103,1.6837209302325604
EPI515177,EPI1868550,1.6837209302325604
EPI515177,EPI353906,1.6837209302325604
EPI515177,EPI358028,5.926829268292683
EPI515177,EPI391247,5.926829268292683
EPI515177,EPI1868551,5.926829268292683
EPI515177,EPI460558,3.5333333333333368
EPI515177,EPI426061,4.2705882352941185
EPI515177,EPI507043,5.227272727272729
EPI515177,EPI407150,5.227272727272729
EPI536396,EPI1868486,4.190839694656488
EPI536396,EPI1868485,4.190839694656488
EPI536396,EPI349106,1.6837209302325604
EPI536396,EPI2420071,1.6837209302325604
EPI536396,EPI349103,1.6837209302325604
EPI536396,EPI1868550,1.6837209302325604
EPI536396,EPI353906,1.6837209302325604
EPI536396,EPI358028,4.926829268292685
EPI536396,EPI391247,4.926829268292684
EPI536396,EPI1868551,4.926829268292684
EPI536396,EPI460558,1.5333333333333368
EPI536396,EPI572205,3.0000000000000018
EPI536396,EPI426061,2.2705882352941185
EPI536396,EPI466802,3.129032258064515
EPI536396,EPI508254,0.0
EPI536396,EPI515296,0.0
EPI536396,EPI530677,0.0
EPI536396,EPI530679,0.0
EPI536396,EPI586293,0.16666666666666696
EPI536390,EPI1868486,4.190839694656488
EPI536390,EPI1868485,4.190839694656488
EPI536390,EPI349106,0.6837209302325604
EPI536390,EPI2420071,0.6837209302325604
EPI536390,EPI349103,0.6837209302325604
EPI536390,EPI1868550,0.6837209302325604
EPI536390,EPI353906,0.6837209302325604
EPI536390,EPI358028,3.926829268292684
EPI536390,EPI391247,3.9268292682926838
EPI536390,EPI1868551,3.9268292682926838
EPI536390,EPI460558,0.5333333333333368
EPI536390,EPI572205,2.0000000000000018
EPI536390,EPI426061,2.2705882352941185
EPI536390,EPI466802,2.129032258064516
EPI536390,EPI508254,0.0
EPI536390,EPI515296,0.0
EPI536390,EPI530677,0.0
EPI536390,EPI530679,0.0
EPI536390,EPI586293,0.16666666666666696
EPI536392,EPI1868486,4.190839694656488
EPI536392,EPI1868485,4.190839694656488
EPI536392,EPI349106,1.6837209302325604
EPI536392,EPI2420071,1.6837209302325604
EPI536392,EPI349103,1.6837209302325604
EPI536392,EPI1868550,1.6837209302325604
EPI536392,EPI353906,1.6837209302325604
EPI536392,EPI358028,3.926829268292684
EPI536392,EPI391247,3.9268292682926838
EPI536392,EPI1868551,3.9268292682926838
EPI536392,EPI460558,1.5333333333333368
EPI536392,EPI572205,3.0000000000000018
EPI536392,EPI426061,3.2705882352941185
EPI536392,EPI466802,2.129032258064516
EPI536392,EPI508254,0.7931034482758612
EPI536392,EPI515296,0.7931034482758612
EPI536392,EPI530677,0.7931034482758612
EPI536392,EPI530679,0.7931034482758612
EPI536392,EPI586293,0.16666666666666696
EPI503770,EPI1868486,4.190839694656488
EPI503770,EPI1868485,4.190839694656488
EPI503770,EPI349106,1.6837209302325604
EPI503770,EPI2420071,1.6837209302325604
EPI503770,EPI349103,1.6837209302325604
EPI503770,EPI1868550,1.6837209302325604
EPI503770,EPI353906,1.6837209302325604
EPI503770,EPI358028,3.926829268292684
EPI503770,EPI391247,3.926829268292684
EPI503770,EPI1868551,3.9268292682926838
EPI503770,EPI460558,1.5333333333333368
EPI503770,EPI572205,3.0000000000000018
EPI503770,EPI426061,3.2705882352941185
EPI503770,EPI507043,3.22727272727273
EPI503770,EPI407150,3.22727272727273
EPI503770,EPI466802,2.129032258064516
EPI503770,EPI508254,0.0
EPI503770,EPI515296,0.0
EPI503770,EPI530677,0.0
EPI503770,EPI530679,0.0
EPI474830,EPI1868486,4.190839694656488
EPI474830,EPI1868485,4.190839694656488
EPI532834,EPI1868486,4.190839694656488
EPI532834,EPI1868485,4.190839694656488
EPI474830,EPI349106,1.6837209302325604
EPI474830,EPI2420071,1.6837209302325604
EPI474830,EPI349103,1.6837209302325604
EPI474830,EPI1868550,1.6837209302325604
EPI474830,EPI353906,1.6837209302325604
EPI532834,EPI349106,1.6837209302325604
EPI532834,EPI2420071,1.6837209302325604
EPI532834,EPI349103,1.6837209302325604
EPI532834,EPI1868550,1.6837209302325604
EPI532834,EPI353906,1.6837209302325604
EPI474830,EPI358028,3.926829268292684
EPI474830,EPI391247,3.9268292682926838
EPI474830,EPI1868551,3.9268292682926838
EPI532834,EPI358028,3.926829268292684
EPI532834,EPI391247,3.9268292682926838
EPI532834,EPI1868551,3.9268292682926838
EPI474830,EPI460558,1.5333333333333368
EPI532834,EPI460558,1.5333333333333368
EPI474830,EPI572205,2.0000000000000018
EPI532834,EPI572205,2.0000000000000018
EPI474830,EPI426061,3.2705882352941185
EPI532834,EPI426061,3.2705882352941185
EPI474830,EPI507043,3.22727272727273
EPI474830,EPI407150,3.22727272727273
EPI532834,EPI507043,3.22727272727273
EPI532834,EPI407150,3.22727272727273
EPI474830,EPI466802,3.129032258064515
EPI532834,EPI466802,3.129032258064515
EPI474830,EPI508254,0.0
EPI474830,EPI515296,0.0
EPI474830,EPI530677,0.0
EPI474830,EPI530679,0.0
EPI532834,EPI508254,0.0
EPI532834,EPI515296,0.0
EPI532834,EPI530677,0.0
EPI532834,EPI530679,0.0
EPI537557,EPI1868486,4.190839694656488
EPI537557,EPI1868485,4.190839694656488
EPI537557,EPI349106,0.6837209302325604
EPI537557,EPI2420071,0.6837209302325604
EPI537557,EPI349103,0.6837209302325604
EPI537557,EPI1868550,0.6837209302325604
EPI537557,EPI353906,0.6837209302325604
EPI537557,EPI358028,3.926829268292684
EPI537557,EPI391247,3.9268292682926838
EPI537557,EPI1868551,3.9268292682926838
EPI537557,EPI460558,0.5333333333333368
EPI537557,EPI572205,2.0000000000000018
EPI537557,EPI426061,2.2705882352941185
EPI537557,EPI507043,2.22727272727273
EPI537557,EPI407150,2.22727272727273
EPI537557,EPI466802,2.129032258064516
EPI537557,EPI508254,0.0
EPI537557,EPI515296,0.0
EPI537557,EPI530677,0.0
EPI537557,EPI530679,0.0
EPI532826,EPI1868486,4.190839694656488
EPI532826,EPI1868485,4.190839694656488
EPI532826,EPI349106,1.6837209302325604
EPI532826,EPI2420071,1.6837209302325604
EPI532826,EPI349103,1.6837209302325604
EPI532826,EPI1868550,1.6837209302325604
EPI532826,EPI353906,1.6837209302325604
EPI532826,EPI358028,4.926829268292685
EPI532826,EPI391247,4.926829268292684
EPI532826,EPI1868551,4.926829268292684
EPI532826,EPI460558,1.5333333333333368
EPI532826,EPI572205,3.0000000000000018
EPI532826,EPI426061,3.2705882352941185
EPI532826,EPI507043,3.22727272727273
EPI532826,EPI407150,3.22727272727273
EPI532826,EPI466802,3.129032258064515
EPI532826,EPI508254,0.0
EPI532826,EPI515296,0.0
EPI532826,EPI530677,0.0
EPI532826,EPI530679,0.0
EPI532842,EPI1868486,4.190839694656488
EPI532842,EPI1868485,4.190839694656488
EPI532842,EPI349106,0.6837209302325604
EPI532842,EPI2420071,0.6837209302325604
EPI532842,EPI349103,0.6837209302325604
EPI532842,EPI1868550,0.6837209302325604
EPI532842,EPI353906,0.6837209302325604
EPI532842,EPI358028,3.926829268292684
EPI532842,EPI391247,3.9268292682926838
EPI532842,EPI1868551,3.9268292682926838
EPI532842,EPI460558,0.5333333333333368
EPI532842,EPI572205,2.0000000000000018
EPI532842,EPI426061,2.2705882352941185
EPI532842,EPI507043,2.22727272727273
EPI532842,EPI407150,2.22727272727273
EPI532842,EPI466802,2.129032258064516
EPI532842,EPI508254,0.0
EPI532842,EPI515296,0.0
EPI532842,EPI530677,0.0
EPI532842,EPI530679,0.0
EPI532828,EPI1868486,4.190839694656488
EPI532828,EPI1868485,4.190839694656488
EPI532828,EPI349106,2.6837209302325604
EPI532828,EPI2420071,2.6837209302325604
EPI532828,EPI349103,2.6837209302325604
EPI532828,EPI1868550,2.6837209302325604
EPI532828,EPI353906,2.6837209302325604
EPI532828,EPI358028,4.926829268292685
EPI532828,EPI391247,4.926829268292684
EPI532828,EPI1868551,4.926829268292684
EPI532828,EPI460558,2.5333333333333368
EPI532828,EPI572205,3.0000000000000018
EPI532828,EPI426061,4.2705882352941185
EPI532828,EPI507043,3.22727272727273
EPI532828,EPI407150,3.22727272727273
EPI532828,EPI466802,3.129032258064515
EPI532828,EPI508254,0.7931034482758612
EPI532828,EPI515296,0.7931034482758612
EPI532828,EPI530677,0.7931034482758612
EPI532828,EPI530679,0.7931034482758612
EPI532840,EPI1868486,4.190839694656488
EPI532840,EPI1868485,4.190839694656488
EPI532840,EPI349106,1.6837209302325604
EPI532840,EPI2420071,1.6837209302325604
EPI532840,EPI349103,1.6837209302325604
EPI532840,EPI1868550,1.6837209302325604
EPI532840,EPI353906,1.6837209302325604
EPI532840,EPI358028,3.926829268292684
EPI532840,EPI391247,3.9268292682926838
EPI532840,EPI1868551,3.9268292682926838
EPI532840,EPI460558,1.5333333333333368
EPI532840,EPI572205,3.0000000000000018
EPI532840,EPI426061,3.2705882352941185
EPI532840,EPI507043,3.22727272727273
EPI532840,EPI407150,3.22727272727273
EPI532840,EPI466802,3.129032258064515
EPI532840,EPI508254,0.0
EPI532840,EPI515296,0.0
EPI532840,EPI530677,0.0
EPI532840,EPI530679,0.0
EPI530695,EPI1868486,4.190839694656488
EPI530695,EPI1868485,4.190839694656488
EPI530695,EPI349106,0.0
EPI530695,EPI2420071,0.0
EPI530695,EPI349103,0.0
EPI530695,EPI1868550,0.0
EPI530695,EPI353906,0.0
EPI530695,EPI358028,4.926829268292685
EPI530695,EPI391247,4.926829268292684
EPI530695,EPI1868551,4.926829268292684
EPI530695,EPI460558,1.5333333333333368
EPI530695,EPI426061,4.2705882352941185
EPI530695,EPI507043,3.22727272727273
EPI530695,EPI407150,3.22727272727273
EPI530695,EPI466802,2.462365591397849
EPI541079,EPI1868486,4.190839694656488
EPI541079,EPI1868485,4.190839694656488
EPI541079,EPI349106,0.0
EPI541079,EPI2420071,0.0
EPI541079,EPI349103,0.0
EPI541079,EPI1868550,0.0
EPI541079,EPI353906,0.0
EPI541079,EPI358028,3.926829268292684
EPI541079,EPI391247,3.9268292682926838
EPI541079,EPI1868551,3.9268292682926838
EPI541079,EPI460558,0.5333333333333368
EPI541079,EPI426061,2.2705882352941185
EPI541079,EPI507043,2.22727272727273
EPI541079,EPI407150,2.22727272727273
EPI541079,EPI466802,1.129032258064516
EPI537550,EPI1868486,3.190839694656489
EPI537550,EPI1868485,3.190839694656489
EPI537550,EPI349106,0.0
EPI537550,EPI2420071,0.0
EPI537550,EPI349103,0.0
EPI537550,EPI1868550,0.0
EPI537550,EPI353906,0.0
EPI537550,EPI358028,3.926829268292684
EPI537550,EPI391247,3.9268292682926838
EPI537550,EPI1868551,3.9268292682926838
EPI537550,EPI460558,0.5333333333333368
EPI537550,EPI426061,2.2705882352941185
EPI537550,EPI507043,2.22727272727273
EPI537550,EPI407150,2.22727272727273
EPI537550,EPI466802,1.129032258064516
EPI530603,EPI1868486,4.190839694656488
EPI530603,EPI1868485,4.190839694656488
EPI530603,EPI349106,0.0
EPI530603,EPI2420071,0.0
EPI530603,EPI349103,0.0
EPI530603,EPI1868550,0.0
EPI530603,EPI353906,0.0
EPI530603,EPI358028,2.9268292682926838
EPI530603,EPI391247,2.9268292682926838
EPI530603,EPI1868551,2.9268292682926838
EPI530603,EPI460558,0.0
EPI530603,EPI426061,1.2705882352941185
EPI530603,EPI507043,1.2272727272727302
EPI530603,EPI407150,1.2272727272727302
EPI530603,EPI466802,0.46236559139784994
EPI574515,EPI507043,3.22727272727273
EPI574515,EPI407150,3.22727272727273
EPI530609,EPI1868486,4.190839694656488
EPI530609,EPI1868485,4.190839694656488
EPI530609,EPI349106,0.0
EPI530609,EPI2420071,0.0
EPI530609,EPI349103,0.0
EPI530609,EPI1868550,0.0
EPI530609,EPI353906,0.0
EPI530609,EPI358028,3.926829268292684
EPI530609,EPI391247,3.9268292682926838
EPI530609,EPI1868551,3.9268292682926838
EPI530609,EPI460558,0.5333333333333368
EPI530609,EPI426061,1.2705882352941185
EPI530609,EPI507043,2.22727272727273
EPI530609,EPI407150,2.22727272727273
EPI530609,EPI466802,1.462365591397849
EPI530611,EPI1868486,4.190839694656488
EPI530611,EPI1868485,4.190839694656488
EPI530611,EPI349106,0.0
EPI530611,EPI2420071,0.0
EPI530611,EPI349103,0.0
EPI530611,EPI1868550,0.0
EPI530611,EPI353906,0.0
EPI530611,EPI358028,3.926829268292684
EPI530611,EPI391247,3.9268292682926838
